x1,x2,x3,x4,x5,x6,x7,x8,x9
8.120638567773003,9.960222639143467,9.0475590355223,1.505283831304113,2.7439114394268755,2.4843101249700377,0.8941811351578233,2.345804684798158,0.08401409464636843
10.550929972666246,14.826852973550558,13.590404310864406,2.3768100310726683,0.5173390968702734,3.062525045985023,0.8911175098297868,0.41739611779228447,0.964658395126231
7.493114162769858,10.615167601965368,27.412923183153833,1.7544233992648517,1.352082323240948,0.4382847813232905,0.745600233062701,0.607206583559551,0.09453489561855744
14.785842406413375,5.542776118032634,13.446587151057624,7.392500577972556,1.3909514089573876,1.1873050377940313,0.9214165988517601,1.9577239921652834,0.09908694009169128
10.98852331544608,9.304117428138852,15.069753611654878,1.702202046404886,0.693554528015566,1.3511870495444873,0.9253574878103402,-2.530705204251723,0.8231186314243467
7.538594847645954,6.307572356425226,8.629539135806112,0.9740889511907523,1.599839831921717,1.2452908333432984,0.8183266609855426,-1.7593409946126235,0.8939559139033452
11.462287157285456,9.2188074653968215,11.078554419954765,20.40969934347669,0.11646277389122676,0.7512329426757527,0.6499132005579891,2.0845530281234015,0.09341006418915224
12.214974115387651,6.70160083565861,19.4607742045471,9.530337349320677,1.8974507859999183,0.49690099092641443,0.7971873079667641,-1.420227242643107,0.24529805985314168
11.727344054960477,15.533155385404825,19.87014731233888,8.271721926112962,1.9187361336404327,1.7456003398145445,0.7333030585752128,3.217009738632867,0.07511309328431909
9.083834838530931,9.381129580549896,24.833262901384604,2.7237477666358862,0.006963876076042652,2.672821088096854,0.8900860227154335,1.1419549964050768,0.7173229142950341
14.535343505352543,13.325739823281765,11.864432215814114,4.443929806618096,2.377236002930141,0.931514408267809,0.9004967138465264,0.970098973370366,0.10827256229765572
11.169529709234293,5.8986372938379645,13.312189191426736,7.13318573761687,0.5893931011669338,2.685881143686509,0.9037374357229482,2.9093892719712717,0.2198498724792885
8.136278258374588,14.401702990755439,4.524699685040236,1.714413335254448,0.14269446022808552,2.3402564726210504,0.9356387570461345,-1.3802894989474388,0.1345693227120423
3.3559003384675004,6.4737472692504525,8.043577728749684,4.08288564853252,0.07995776958599222,1.239360811876634,0.903789609751474,2.147893202751275,0.08598675707686461
13.374792754429325,6.1353961965069175,21.867364914725975,5.113101876407226,1.6742331403398756,1.219251353534055,0.7763579176288681,0.458037715284892,0.9193426869850572
9.865199172954307,5.978693756274879,11.650053265087195,15.951938307913652,1.0337645187553886,1.9363705269504705,0.9497364880319237,-1.170036574518908,0.8604515127791077
9.951429210703163,10.783227727748454,13.832901269073087,7.254337297402328,0.17113366687439183,0.9485230217638398,0.806804808362867,-2.35264383024814,0.20297680621846262
12.831508632055897,12.726172253489494,7.850881861830688,11.72443088148677,0.5222792036224042,0.9378785036105828,0.871850036542978,2.738133330603273,0.8471363987601153
12.463663585294267,14.511027868837118,11.70176024221826,4.979902089799904,0.3030963120982051,1.54467140352532,0.7250000988617306,2.459519609701156,0.8688394944000791
11.781703963652527,12.501092605292797,7.669831125509296,1.9457022922682272,3.7956023121014844,4.544903186683578,0.9268795820232735,0.7594475275486887,0.14324576161165278
12.756932114824654,9.729558531194925,-29.35940578260231,3.4737762927534623,2.6135059835991625,1.415649719169377,0.8085323994707337,-1.679254032760731,0.09138504070760084
12.3464089021932,13.843359922990203,14.728392787753396,1.2858584124276147,0.31623730475213735,0.2577426481001274,0.8689082129815413,1.8337509938318315,0.13416190127737487
